employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent
100634119,Male,25911.6,31,Entry Level,Full time,Hourly,Research,Americas
100751655,Male,165000.0,11,Manager,Full time,Salary,Technology Services,Americas
100436333,Male,119722.5,8,Team Lead,Full time,Salary,Technology Services,Americas
100214282,Female,52500.0,5,Second Year Associate,Full time,Salary,Expansion,Americas
100952482,Male,19042.27,7,Senior Associate,Full time,Salary,Patent Law,Americas
100108715,Male,93766.58,11,Manger II,Full time,Salary,Client Strategy,Asia
100807174,Female,33930.0,15,Junior Associate,Part time,Hourly,Government Consulting,Americas
100772305,Female,37214.87,9,Team Lead,Full time,Salary,Client Strategy,Americas
100954713,Male,25911.6,8,Entry Level,Full time,Hourly,Research,Americas
100708198,Female,63000.0,4,Junior Associate,Full time,Hourly,Expansion,Americas
100676565,Male,135000.0,7,Team Lead,Full time,Salary,Patent Law,Americas
100196317,Female,21840.0,5,Entry Level,Full time,Hourly,Research,Americas
100787078,Female,25749.05,6,Second Year Associate,Full time,Salary,Catering,Europe
100681852,Female,43200.0,11,Junior Associate,Full time,Salary,Catering,Americas
100233779,Female,281250.0,23,Director II,Full time,Salary,Leadership,Americas
100658444,Male,125250.0,20,Team Lead,Full time,Salary,Technology Services,Americas
100094525,Male,88951.28,15,Manager,Full time,Salary,Client Strategy,Europe
100234225,Female,75000.0,3,Team Lead,Full time,Salary,Research,Americas
100954367,Female,41886.0,3,Junior Associate,Full time,Salary,Catering,Americas
100873408,Female,74623.45,12,Team Lead,Full time,Salary,Customer Experience,Europe
100038040,Female,150000.0,22,Manager,Full time,Salary,Technology Services,Americas
100933458,Female,127500.0,8,Manager,Full time,Salary,Patent Law,Americas
100069994,Female,50700.0,6,Junior Associate,Full time,Hourly,Catering,Americas
100306288,Male,201310.78,15,Director,Full time,Salary,Client Strategy,Europe
100480578,Female,206250.0,20,Director,Full time,Salary,Customer Experience,Americas
100424934,Male,92700.0,7,Senior Associate,Full time,Salary,Expansion,Americas
100878471,Male,32881.25,24,Team Lead,Full time,Salary,Expansion,Americas
100652726,Male,37453.17,3,Junior Associate,Full time,Salary,Client Techology,Europe
100397296,Male,150000.0,23,Sr Manager,Full time,Salary,Client Strategy,Americas
100886012,Male,15484.69,4,Junior Associate,Full time,Salary,Research,Americas
100181703,Male,67500.0,6,Junior Associate,Full time,Salary,Customer Experience,Americas
100528686,Male,29485.45,7,Second Year Associate,Full time,Salary,Catering,Europe
100636796,Female,34557.11,5,Junior Associate,Full time,Salary,Catering,Europe
100731471,Female,29250.0,18,Junior Associate,Part time,Hourly,Government Consulting,Americas
100649615,Female,78750.0,11,Senior Associate,Full time,Salary,Client Strategy,Americas
100856471,Female,135187.5,15,Manager,Full time,Salary,Expansion,Americas
100323888,Female,51000.0,3,Junior Associate,Full time,Salary,Government Consulting,Americas
100046181,Male,212437.5,24,Manager,Full time,Salary,Technology Services,Americas
100524199,Female,47752.79,9,Team Lead,Full time,Salary,Catering,Europe
100346327,Female,26958.12,8,Second Year Associate,Full time,Salary,Catering,Europe
100606125,Female,40500.0,14,Junior Associate,Full time,Salary,Catering,Americas
100272114,Male,101117.25,9,Team Lead,Full time,Salary,Investment,Americas
100927339,Male,300000.0,28,Director,Full time,Salary,Technology Services,Americas
100541305,Female,97500.0,6,Senior Associate,Full time,Salary,Technology Services,Americas
100578744,Female,58500.0,1,Junior Associate,Full time,Salary,Client Strategy,Americas
100396032,Male,117041.16,12,Manager,Full time,Salary,Client Strategy,Europe
100446547,Female,37182.51,7,Junior Associate,Full time,Salary,Catering,Europe
100814921,Male,48750.0,9,Junior Associate,Full time,Salary,Government Consulting,Americas
100682826,Female,19042.27,11,Team Lead,Full time,Salary,Catering,Americas
100939445,Male,25911.6,4,Entry Level,Full time,Hourly,Research,Americas
100719296,Male,65692.62,22,Manger II,Full time,Salary,Client Strategy,Americas
100946990,Male,77250.0,11,Senior Associate,Full time,Salary,Customer Experience,Americas
100914622,Male,105000.0,8,Team Lead,Full time,Salary,Research,Americas
100515788,Male,96562.5,7,Junior Associate,Full time,Salary,Technology Services,Americas
100057715,Male,63679.5,21,Team Lead,Full time,Salary,Catering,Americas
100194113,Female,46816.46,10,Second Year Associate,Full time,Salary,Investment,Europe
100139964,Female,157500.0,19,Manger II,Full time,Salary,Technology Services,Americas
100245723,Male,25910.98,11,Entry Level,Full time,Hourly,Research,Americas
100513981,Male,77250.0,2,Junior Associate,Full time,Salary,Technology Services,Americas
100328833,Female,25342.81,7,Junior Associate,Full time,Salary,Graphic Design,Americas
100910825,Female,46507.5,2,Junior Associate,Full time,Salary,Catering,Americas
100428691,Female,64500.0,10,Senior Associate,Full time,Salary,Customer Experience,Americas
100656492,Female,25749.05,5,Entry Level,Full time,Salary,Investment,Europe
100835023,Female,60000.0,8,Junior Associate,Full time,Salary,Expansion,Americas
100981110,Male,153750.0,14,Manager,Full time,Salary,Technology Services,Americas
100292636,Female,29962.54,3,Junior Associate,Full time,Salary,Catering,Europe
100942879,Male,46331.72,14,Senior Associate,Full time,Salary,Catering,Asia
100602327,Male,49662.9,4,Junior Associate,Full time,Salary,Customer Experience,Europe
100317723,Male,150000.0,12,Manger II,Full time,Salary,Strategy,Americas
100859725,Female,56700.0,4,Team Lead,Full time,Salary,Catering,Americas
100683731,Male,60299.42,40,Manager,Full time,Salary,Expansion,Americas
100203604,Female,60000.0,10,Junior Associate,Full time,Salary,Government Consulting,Americas
100735786,Female,54750.0,8,Second Year Associate,Full time,Salary,Investment,Americas
100311978,Female,67500.0,14,Team Lead,Full time,Salary,Expansion,Americas
100059160,Male,63750.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas
100791603,Female,36403.49,19,Senior Associate,Full time,Salary,Customer Experience,Asia
100249569,Female,56250.0,6,Entry Level,Full time,Salary,Customer Experience,Americas
100806864,Female,49500.0,4,Junior Associate,Full time,Salary,Catering,Americas
100375930,Male,86250.0,13,Junior Associate,Full time,Salary,Expansion,Americas
100154398,Male,93750.0,9,Senior Associate,Full time,Salary,R&D,Americas
100733711,Male,142500.0,11,Manager,Full time,Salary,R&D,Americas
100820855,Female,60000.0,19,Team Lead,Full time,Salary,Catering,Americas
100173645,Male,100425.0,6,Junior Associate,Full time,Salary,Technology Services,Americas
100018562,Male,124875.0,13,Manager,Full time,Salary,Pricing Analytics,Americas
100366340,Female,43806.95,12,Team Lead,Full time,Salary,Catering,Europe
100169623,Male,83835.0,36,Manager,Full time,Salary,Research,Americas
100992937,Female,32760.0,4,Second Year Associate,Full time,Hourly,Catering,Americas
100354155,Male,48750.0,6,Senior Associate,Full time,Salary,Client Strategy,Americas
100377886,Female,59072.63,5,Team Lead,Full time,Salary,Catering,Americas
100616828,Male,67500.0,8,Entry Level,Full time,Salary,Technology Services,Americas
100552269,Male,142912.5,22,Manager,Full time,Salary,Pricing Analytics,Americas
100284136,Male,65786.87,10,Second Year Associate,Full time,Salary,Technology Services,Europe
100589853,Male,67500.0,7,Junior Associate,Full time,Salary,Investment,Americas
100512944,Female,28860.0,6,Second Year Associate,Full time,Hourly,Catering,Americas
100807298,Male,37737.4,14,Second Year Associate,Full time,Hourly,Catering,Americas
100584272,Male,43500.0,4,Junior Associate,Full time,Salary,Catering,Americas
100419470,Male,99187.5,10,Junior Associate,Full time,Salary,Technology Services,Americas
100637695,Female,135000.0,10,Manager,Full time,Salary,Pricing Analytics,Americas
100710092,Female,74250.0,8,Senior Associate,Full time,Salary,Customer Experience,Americas
100542683,Female,25749.05,3,Second Year Associate,Full time,Salary,Catering,Europe
100670160,Male,87412.5,5,Team Lead,Full time,Salary,Pricing Analytics,Americas
100726056,Male,25910.82,10,Entry Level,Full time,Hourly,Research,Americas
100030671,Male,41250.0,2,Junior Associate,Full time,Salary,Client Techology,Americas
100635196,Female,93872.98,15,Senior Associate,Full time,Salary,Technology Services,Europe
100325269,Female,34787.22,4,Entry Level,Full time,Hourly,Research,Americas
100379570,Female,49500.0,12,Team Lead,Full time,Salary,Catering,Americas
100201456,Female,45000.0,9,Junior Associate,Full time,Salary,Research,Americas
100530761,Female,59925.08,11,Junior Associate,Full time,Salary,Customer Experience,Europe
100110201,Male,172500.0,12,Manger II,Full time,Salary,Patent Law,Americas
100797404,Male,32760.0,7,Second Year Associate,Full time,Hourly,Catering,Americas
100924135,Female,25910.82,7,Entry Level,Full time,Hourly,Research,Americas
100434874,Female,104996.25,8,Senior Associate,Full time,Salary,R&D,Americas
100471629,Female,26250.0,0,Entry Level,Full time,Salary,Client Strategy,Americas
100000892,Female,67500.0,9,Senior Associate,Full time,Salary,Customer Experience,Americas
100999731,Female,50212.5,8,Second Year Associate,Full time,Salary,Client Techology,Americas
100008547,Female,66000.0,2,Junior Associate,Full time,Salary,Graphic Design,Americas
100550451,Female,99000.0,7,Manager,Full time,Salary,Investment,Americas
100279560,Female,105000.0,5,Junior Associate,Full time,Salary,Technology Services,Americas
100660403,Female,46800.0,12,Senior Associate,Full time,Hourly,Research,Americas
100084965,Male,92668.54,23,Manager,Full time,Salary,Client Strategy,Europe
100011975,Male,78750.0,14,Manger II,Full time,Salary,Catering,Americas
100551027,Female,57937.5,6,Junior Associate,Full time,Salary,Expansion,Americas
100933266,Male,160602.75,32,Manger II,Full time,Salary,Technology Services,Americas
100935560,Male,62547.81,14,Team Lead,Full time,Salary,Customer Experience,Asia
100973737,Male,56179.76,9,Senior Associate,Full time,Salary,Customer Experience,Europe
100694071,Male,81750.38,13,Senior Associate,Full time,Salary,Customer Experience,Americas
100381244,Male,121504.5,8,Team Lead,Full time,Salary,Technology Services,Americas
100562180,Male,93000.0,28,Manager,Full time,Salary,Research,Americas
100194152,Male,189549.28,25,Manager,Full time,Salary,Pricing Analytics,Europe
100349585,Female,16804.81,12,Senior Associate,Full time,Salary,Customer Experience,Americas
100560373,Female,74812.5,10,Team Lead,Full time,Salary,R&D,Americas
100291186,Female,24992.99,8,Team Lead,Full time,Salary,Catering,Americas
100861675,Female,56251.8,3,Second Year Associate,Full time,Salary,R&D,Americas
100207628,Male,90000.0,2,Senior Associate,Full time,Salary,Government Consulting,Americas
100644494,Female,35683.51,3,Junior Associate,Full time,Salary,Catering,Europe
100476980,Male,83250.0,9,Team Lead,Full time,Salary,Client Strategy,Americas
100740546,Female,37453.17,4,Junior Associate,Full time,Salary,Client Strategy,Europe
100444138,Male,25807.82,9,Senior Associate,Full time,Salary,Client Strategy,Americas
100717536,Female,25910.82,25,Entry Level,Full time,Hourly,Research,Americas
100415501,Female,57780.0,3,Entry Level,Full time,Salary,Investment,Americas
100671591,Female,34644.18,3,Junior Associate,Full time,Salary,Catering,Europe
100211767,Female,243750.0,16,Sr Manager,Full time,Salary,Pricing Analytics,Americas
100016476,Female,46427.25,5,Junior Associate,Full time,Salary,Catering,Americas
100719045,Female,22620.0,36,Junior Associate,Part time,Hourly,Government Consulting,Americas
100080454,Female,92700.0,7,Team Lead,Full time,Salary,Pricing Analytics,Americas
100072689,Male,93750.0,11,Team Lead,Full time,Salary,Technology Services,Americas
100982697,Male,168750.0,21,Sr Manager,Full time,Salary,Research,Americas
100396433,Male,82500.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas
100627185,Male,97500.0,6,Junior Associate,Full time,Salary,Technology Services,Americas
100274417,Male,137700.0,25,Manger II,Full time,Salary,Graphic Design,Americas
100661667,Male,78750.0,9,Team Lead,Full time,Salary,Strategy,Americas
100266637,Female,195000.0,12,Sr Manager,Full time,Salary,Technology Services,Americas
100709215,Male,25911.6,9,Entry Level,Full time,Hourly,Research,Americas
100547744,Female,46946.25,2,Junior Associate,Full time,Salary,Catering,Americas
100242409,Male,35683.51,2,Junior Associate,Full time,Salary,Catering,Europe
100136278,Female,52500.0,5,Junior Associate,Full time,Salary,Client Strategy,Americas
100804452,Female,36004.8,0,Second Year Associate,Full time,Hourly,Catering,Americas
100312956,Male,45941.6,30,Senior Associate,Full time,Hourly,Research,Americas
100114953,Female,65543.04,10,Senior Associate,Full time,Salary,Expansion,Europe
100512050,Male,14281.7,6,Junior Associate,Full time,Salary,Catering,Americas
100337164,Female,25911.6,10,Entry Level,Full time,Hourly,Research,Americas
100111945,Male,124500.0,7,Manager,Full time,Salary,Technology Services,Americas
100343553,Male,185400.0,32,Sr Manager,Full time,Salary,Expansion,Americas
100918180,Male,46800.0,4,Junior Associate,Part time,Hourly,Government Consulting,Americas
100939858,Male,150005.63,6,Manger II,Full time,Salary,Technology Services,Americas
100639157,Female,62250.0,3,Junior Associate,Full time,Salary,Expansion,Americas
100784826,Male,29753.55,10,Senior Associate,Full time,Salary,Client Strategy,Americas
100062882,Female,101970.0,10,Manager,Full time,Salary,Technology Services,Americas
100103884,Female,56250.0,11,Junior Associate,Full time,Salary,Technology Services,Americas
100251389,Male,63054.0,11,Senior Associate,Full time,Salary,Technology Services,Americas
100348481,Female,750000.0,36,VP,Full time,Salary,Pricing Analytics,Americas
100929287,Male,37502.4,9,Entry Level,Full time,Hourly,Client Techology,Americas
100093460,Female,228750.0,26,Director,Full time,Salary,R&D,Americas
100397823,Female,86250.0,1,Team Lead,Full time,Salary,Graphic Design,Americas
100872741,Female,54750.0,9,Junior Associate,Full time,Salary,Client Techology,Americas
100875789,Female,82500.0,8,Team Lead,Full time,Salary,Catering,Americas
100277380,Female,75000.0,14,Senior Associate,Full time,Salary,Client Strategy,Americas
100175035,Female,75000.0,5,Second Year Associate,Full time,Salary,Technology Services,Americas
100025556,Female,63000.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100321518,Female,60255.0,5,Team Lead,Full time,Salary,Catering,Americas
100294438,Male,84000.0,4,Senior Associate,Full time,Salary,Client Strategy,Americas
100631733,Male,48750.0,7,Junior Associate,Full time,Hourly,Client Techology,Americas
100699846,Female,26958.12,10,Junior Associate,Full time,Salary,Catering,Europe
100074217,Female,77841.57,5,Senior Associate,Full time,Salary,Technology Services,Europe
100314451,Female,36438.57,8,Junior Associate,Full time,Salary,Catering,Oceania
100317322,Female,69862.5,7,Junior Associate,Full time,Salary,Customer Experience,Americas
100436125,Female,210000.0,17,Director,Full time,Salary,Client Strategy,Americas
100119772,Female,43500.0,6,Junior Associate,Full time,Salary,Catering,Americas
100722475,Male,45000.0,5,Junior Associate,Full time,Salary,Government Consulting,Americas
100259914,Female,67500.0,6,Senior Associate,Full time,Salary,Customer Experience,Americas
100501181,Female,16835.3,8,Junior Associate,Full time,Salary,Investment,Americas
100708754,Female,45000.0,7,Junior Associate,Full time,Salary,Government Consulting,Americas
100167780,Male,71250.0,10,Senior Associate,Full time,Salary,Government Consulting,Americas
100013141,Male,29640.0,5,Second Year Associate,Full time,Hourly,Catering,Americas
100960958,Female,47752.79,5,Team Lead,Full time,Salary,Catering,Europe
100400591,Female,25910.82,21,Entry Level,Full time,Hourly,Research,Americas
100062071,Female,63750.0,29,Team Lead,Full time,Salary,Government Consulting,Americas
100096222,Male,97500.0,11,Senior Associate,Full time,Salary,Investment,Americas
100863021,Male,71250.0,8,Team Lead,Full time,Salary,Catering,Americas
100009132,Female,45000.0,0,Second Year Associate,Full time,Salary,Graphic Design,Americas
100930793,Female,154494.33,15,Director,Full time,Salary,Client Strategy,Europe
100385912,Male,29640.0,1,Second Year Associate,Full time,Hourly,Catering,Americas
100762567,Female,44246.84,5,Team Lead,Full time,Salary,Catering,Oceania
100926938,Female,28563.4,7,Team Lead,Full time,Salary,Strategy,Americas
100179797,Female,48750.0,1,Junior Associate,Full time,Salary,Catering,Americas
100530809,Male,47738.02,30,Junior Associate,Full time,Hourly,Research,Americas
100313967,Male,57187.5,4,Senior Associate,Full time,Salary,R&D,Americas
100165003,Female,75600.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas
100903960,Female,41036.66,11,Junior Associate,Full time,Salary,Patent Law,Asia
100039487,Male,25911.6,11,Entry Level,Full time,Hourly,Research,Americas
100132965,Male,77250.0,6,Team Lead,Full time,Salary,R&D,Americas
100611140,Female,75000.0,10,Team Lead,Full time,Salary,Graphic Design,Americas
100481701,Female,93750.0,1,Team Lead,Full time,Salary,Technology Services,Americas
100249144,Female,150000.0,14,Sr Manager,Full time,Salary,IPO Strategy,Americas
100015264,Female,25749.05,4,Second Year Associate,Full time,Salary,Catering,Europe
100343785,Male,23400.0,12,Entry Level,Full time,Hourly,Research,Americas
100370680,Female,50747.65,9,Manager,Full time,Salary,Pricing Analytics,Americas
100881732,Male,116250.0,11,Senior Associate,Full time,Salary,Technology Services,Americas
100436391,Male,89553.7,7,Manger II,Full time,Salary,Catering,Americas
100282369,Female,24102.0,19,Entry Level,Full time,Hourly,Research,Americas
100156896,Male,204712.5,20,Director,Full time,Salary,Expansion,Americas
100088555,Female,67500.0,6,Senior Associate,Full time,Salary,Customer Experience,Americas
100690744,Female,97500.0,9,Junior Associate,Full time,Salary,Technology Services,Americas
100440824,Female,48075.11,11,Senior Associate,Full time,Salary,Investment,Europe
100000323,Female,75000.0,6,Junior Associate,Full time,Salary,Technology Services,Americas
100854163,Female,62595.0,4,Team Lead,Full time,Salary,Catering,Americas
100765339,Male,191244.38,10,Manger II,Full time,Salary,Technology Services,Americas
100545569,Male,52500.0,7,Team Lead,Full time,Salary,Catering,Americas
100643779,Male,25910.82,9,Entry Level,Full time,Hourly,Research,Americas
100700400,Female,58500.0,4,Team Lead,Full time,Salary,Catering,Americas
100390170,Female,127500.0,18,Manager,Full time,Salary,Client Strategy,Americas
100335494,Female,12955.41,11,Entry Level,Part time,Hourly,Research,Americas
100909160,Male,40556.25,7,Junior Associate,Full time,Salary,Catering,Americas
100717683,Male,66000.0,7,Junior Associate,Full time,Salary,Client Techology,Americas
100473550,Female,89571.53,11,Team Lead,Full time,Salary,Technology Services,Europe
100576860,Female,42134.82,6,Team Lead,Full time,Salary,Customer Experience,Europe
100366868,Female,105000.0,10,Team Lead,Full time,Salary,Technology Services,Americas
100514100,Female,17830.85,7,Junior Associate,Full time,Salary,Catering,Americas
100642229,Female,67500.0,3,Senior Associate,Full time,Salary,Expansion,Americas
100797773,Male,43912.9,7,Senior Associate,Full time,Salary,Client Strategy,Europe
100061525,Male,52500.0,2,Junior Associate,Full time,Salary,Government Consulting,Americas
100754521,Female,46816.46,5,Junior Associate,Full time,Salary,Customer Experience,Europe
100158114,Male,31500.0,0,Entry Level,Full time,Salary,Client Strategy,Americas
100070845,Female,71250.0,4,Junior Associate,Full time,Salary,R&D,Americas
100254401,Male,56250.0,3,Senior Associate,Full time,Salary,Client Strategy,Americas
100083426,Female,90000.0,8,Team Lead,Full time,Salary,Client Strategy,Americas
100009403,Male,25910.82,4,Entry Level,Full time,Hourly,Research,Americas
100008117,Female,29753.55,6,Manager,Full time,Salary,Catering,Americas
100340884,Male,66188.16,5,Senior Associate,Full time,Salary,Customer Experience,Asia
100984621,Male,108750.0,4,Manager,Full time,Salary,Technology Services,Americas
100804375,Male,157500.0,14,Manger II,Full time,Salary,Investment,Americas
100921346,Male,60861.4,14,Senior Associate,Full time,Salary,Customer Experience,Europe
100396886,Female,138750.0,18,Team Lead,Full time,Salary,Patent Law,Americas
100085643,Female,67500.0,3,Junior Associate,Full time,Salary,Strategy,Americas
100600739,Male,22604.4,34,Entry Level,Full time,Hourly,Research,Americas
100900064,Female,44007.47,19,Senior Associate,Full time,Salary,Expansion,Europe
100187269,Female,67500.0,10,Senior Associate,Full time,Salary,R&D,Americas
100418452,Female,19280.3,4,Senior Associate,Full time,Salary,IPO Strategy,Americas
100117394,Female,65981.25,8,Senior Associate,Full time,Salary,Customer Experience,Americas
100294173,Male,78750.0,3,Junior Associate,Full time,Salary,Client Techology,Americas
100965521,Male,150000.0,10,Sr Manager,Full time,Salary,Client Strategy,Americas
100583010,Male,116250.0,21,Team Lead,Full time,Salary,Technology Services,Americas
100325787,Male,108752.63,8,Team Lead,Full time,Salary,Technology Services,Americas
100338993,Male,131250.0,9,Manager,Full time,Salary,R&D,Americas
100989572,Male,206250.0,13,Manger II,Full time,Salary,Technology Services,Americas
100048556,Male,90000.0,25,Senior Associate,Full time,Salary,Technology Services,Americas
100237090,Female,61500.0,9,Junior Associate,Full time,Salary,Customer Experience,Americas
100025019,Male,105000.0,13,Team Lead,Full time,Salary,R&D,Americas
100878913,Female,65010.0,8,Junior Associate,Full time,Salary,Graphic Design,Americas
100405313,Male,115875.0,10,Manager,Full time,Salary,Expansion,Americas
100728201,Female,40500.0,3,Junior Associate,Full time,Salary,Catering,Americas
100431871,Male,130496.25,9,Manger II,Full time,Salary,Expansion,Americas
100479819,Female,65025.0,10,Team Lead,Full time,Salary,Catering,Americas
100557031,Female,195000.0,12,Sr Manager,Full time,Salary,R&D,Americas
100419842,Male,24278.89,6,Senior Associate,Full time,Salary,Pricing Analytics,Americas
100673600,Male,67500.0,3,Junior Associate,Full time,Salary,Patent Law,Americas
100142305,Female,32760.0,3,Second Year Associate,Full time,Hourly,Catering,Americas
100710998,Male,39375.0,1,Entry Level,Full time,Salary,Client Strategy,Americas
100498896,Female,183750.0,10,Manger II,Full time,Salary,Graphic Design,Americas
100052455,Male,51498.11,11,Junior Associate,Full time,Salary,Customer Experience,Europe
100718742,Female,112500.0,9,Manger II,Full time,Salary,Client Strategy,Americas
100809618,Male,23461.65,6,Senior Associate,Full time,Salary,Catering,Americas
100982958,Female,45000.0,3,Second Year Associate,Full time,Salary,Client Strategy,Americas
100747024,Female,32760.0,5,Second Year Associate,Full time,Hourly,Catering,Americas
100944128,Female,88837.5,6,Team Lead,Full time,Salary,Investment,Americas
100070166,Male,135000.0,13,Manager,Full time,Salary,Expansion,Americas
100671081,Female,14355.5,5,Junior Associate,Full time,Salary,Customer Experience,Americas
100988752,Female,31274.12,9,Entry Level,Full time,Salary,Strategy,Europe
100229074,Male,51000.0,3,Junior Associate,Full time,Hourly,Patent Law,Americas
100600143,Male,21840.0,17,Entry Level,Full time,Hourly,Research,Americas
100571908,Male,79587.99,13,Team Lead,Full time,Salary,Client Strategy,Europe
100129032,Female,39585.0,19,Junior Associate,Part time,Hourly,Government Consulting,Americas
100841707,Male,61278.75,10,Senior Associate,Full time,Salary,Client Strategy,Americas
100977908,Female,96750.0,12,Team Lead,Full time,Salary,Customer Experience,Americas
100334904,Male,25911.6,5,Entry Level,Full time,Hourly,Research,Americas
100257418,Female,11901.42,0,Junior Associate,Full time,Salary,Catering,Americas
100421825,Female,56250.0,5,Team Lead,Full time,Salary,Catering,Americas
100507031,Female,70847.54,9,Junior Associate,Full time,Salary,Technology Services,Europe
100611809,Female,9578.26,6,Second Year Associate,Full time,Salary,Catering,Americas
100102845,Female,43500.0,7,Junior Associate,Full time,Salary,Catering,Americas
100280561,Female,32760.0,0,Second Year Associate,Full time,Hourly,Catering,Americas
100156263,Male,35061.0,47,Junior Associate,Part time,Hourly,Government Consulting,Americas
100182012,Female,60000.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas
100272105,Female,41250.0,4,Junior Associate,Full time,Salary,Catering,Americas
100555469,Male,45000.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas
100358327,Male,45000.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas
100254919,Male,183750.0,32,Manger II,Full time,Salary,Technology Services,Americas
100816480,Female,68850.0,7,Junior Associate,Full time,Salary,Expansion,Americas
100577808,Male,82500.0,13,Senior Associate,Full time,Salary,Expansion,Americas
100423250,Male,75075.0,8,Team Lead,Full time,Salary,Expansion,Americas
100268976,Female,67842.86,12,Team Lead,Full time,Salary,Catering,Asia
100901629,Male,150000.0,8,Sr Manager,Full time,Salary,Government Consulting,Americas
100979514,Male,52501.23,4,Team Lead,Full time,Salary,Catering,Americas
100114367,Male,25910.82,22,Entry Level,Full time,Hourly,Research,Americas
100194176,Female,67500.0,10,Junior Associate,Full time,Salary,R&D,Americas
100995903,Male,187500.0,16,Sr Manager,Full time,Salary,Technology Services,Americas
100909365,Male,86250.0,8,Senior Associate,Full time,Salary,Client Strategy,Americas
100170632,Male,42120.0,28,Entry Level,Full time,Hourly,Research,Americas
100488126,Female,112612.5,11,Team Lead,Full time,Salary,Investment,Americas
100008362,Male,25911.6,22,Entry Level,Full time,Hourly,Research,Americas
100780920,Female,28275.0,4,Entry Level,Part time,Hourly,Government Consulting,Americas
100641832,Male,63258.75,6,Second Year Associate,Full time,Salary,Technology Services,Europe
100087572,Male,25910.82,30,Entry Level,Full time,Hourly,Research,Americas
100565908,Male,95625.0,16,Team Lead,Full time,Salary,Client Strategy,Americas
100260632,Female,68327.87,6,Team Lead,Full time,Salary,Customer Experience,Americas
100664690,Male,66937.5,9,Senior Associate,Full time,Salary,Customer Experience,Americas
100774274,Male,26089.36,6,Senior Associate,Full time,Salary,R&D,Americas
100485977,Female,60000.0,16,Team Lead,Full time,Salary,Catering,Americas
100353142,Female,34540.1,9,Junior Associate,Full time,Salary,Catering,Europe
100598089,Male,32771.53,7,Second Year Associate,Full time,Salary,Client Strategy,Europe
100927459,Male,57937.5,6,Team Lead,Full time,Salary,Catering,Americas
100113528,Female,154494.33,9,Sr Manager,Full time,Salary,Leadership,Europe
100003262,Male,79703.47,8,Junior Associate,Full time,Salary,Technology Services,Europe
100929844,Male,48748.5,10,Junior Associate,Full time,Salary,Client Techology,Americas
100290429,Female,34644.18,4,Junior Associate,Full time,Salary,Catering,Europe
100382802,Male,82500.0,5,Junior Associate,Full time,Salary,Expansion,Americas
100608497,Male,172500.0,22,Team Lead,Full time,Salary,Technology Services,Americas
100002010,Female,154500.0,9,Team Lead,Full time,Salary,Technology Services,Americas
100182473,Female,34644.18,10,Junior Associate,Full time,Salary,Catering,Europe
100450663,Male,52500.0,17,Junior Associate,Full time,Salary,Government Consulting,Americas
100408345,Female,105000.0,28,Manager,Full time,Salary,Client Techology,Americas
100338871,Male,23400.0,5,Entry Level,Full time,Hourly,Research,Americas
100454121,Male,189750.0,18,Manger II,Full time,Salary,Technology Services,Americas
100377119,Male,131250.0,21,Manager,Full time,Salary,Technology Services,Americas
100923279,Female,75000.0,7,Senior Associate,Full time,Salary,Customer Experience,Americas
100604169,Female,101250.0,8,Manager,Full time,Salary,Client Strategy,Americas
100926103,Female,105000.0,13,Team Lead,Full time,Salary,Expansion,Americas
100186257,Male,131250.0,12,Senior Associate,Full time,Salary,Technology Services,Americas
100080682,Female,73387.5,4,Senior Associate,Full time,Salary,Expansion,Americas
100734772,Female,24570.0,10,Entry Level,Full time,Hourly,Research,Americas
100263301,Female,64125.0,8,Junior Associate,Full time,Salary,Customer Experience,Americas
100117829,Female,28080.0,9,Second Year Associate,Full time,Hourly,Catering,Americas
100306805,Female,40875.0,7,Junior Associate,Full time,Salary,Catering,Americas
100139492,Female,43875.0,3,Junior Associate,Full time,Salary,Client Strategy,Americas
100469026,Female,60861.4,12,Senior Associate,Full time,Salary,Expansion,Europe
100656232,Male,150000.0,21,Team Lead,Full time,Salary,Technology Services,Americas
100783916,Male,67500.0,5,Junior Associate,Full time,Salary,Strategy,Americas
100212714,Female,41434.63,6,Junior Associate,Full time,Salary,Catering,Europe
100080677,Female,48750.0,6,Junior Associate,Full time,Salary,Graphic Design,Americas
100114696,Female,20280.0,11,Entry Level,Full time,Hourly,Research,Americas
100021317,Female,224998.13,16,Director,Full time,Salary,IPO Strategy,Americas
100304425,Female,23461.65,8,Junior Associate,Full time,Salary,Graphic Design,Americas
100774398,Male,47736.0,13,Senior Associate,Full time,Hourly,Research,Americas
100023690,Female,69750.0,19,Senior Associate,Full time,Salary,Expansion,Americas
100759230,Male,58052.41,10,Senior Associate,Full time,Salary,Customer Experience,Europe
100895428,Male,15465.92,9,Junior Associate,Full time,Salary,Research,Americas
100637564,Male,34644.18,6,Junior Associate,Full time,Salary,Catering,Europe
