employee_id,gender,annual_salary_amount_in_usd,job_experience,job_pay_level,full_or_part_time,hourly_or_salary,job_family_group,job_continent,pay_gap_perc
100946568,Male,32760.0,8,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100410425,Female,90000.0,12,Manger II,Full time,Salary,Government Consulting,Americas,0.0
100259177,Female,56250.0,3,Junior Associate,Full time,Hourly,Catering,Americas,-2.88
100453221,Male,75000.0,5,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100241492,Female,187500.0,17,Sr Manager,Full time,Salary,Strategy,Americas,34.74
100695330,Male,150000.0,19,Manger II,Full time,Salary,Technology Services,Americas,16.17
100411572,Male,54995.4,9,Junior Associate,Full time,Salary,Technology Services,Europe,16.17
100119683,Female,45000.0,0,Entry Level,Full time,Salary,Customer Experience,Americas,10.48
100569170,Female,20232.41,6,Junior Associate,Full time,Salary,Pricing Analytics,Americas,-4.56
100741092,Female,68352.04,8,Junior Associate,Full time,Salary,Client Strategy,Europe,6.59
100179644,Female,25910.98,2,Entry Level,Full time,Hourly,Research,Americas,0.0
100702494,Male,41776.8,23,Junior Associate,Full time,Hourly,Research,Americas,0.0
100735149,Male,75000.0,8,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
100889953,Female,140997.75,29,Manger II,Full time,Salary,Strategy,Americas,34.74
100920939,Male,25910.82,10,Entry Level,Full time,Hourly,Catering,Americas,-2.88
100042373,Female,53043.05,9,Senior Associate,Full time,Salary,Graphic Design,Europe,27.77
100378620,Female,59915.63,7,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100540643,Female,33930.0,17,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100279817,Female,67500.0,4,Senior Associate,Full time,Salary,Government Consulting,Americas,0.0
100713026,Female,93750.0,14,Manager,Full time,Salary,Government Consulting,Americas,0.0
100920668,Female,71250.0,14,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100959420,Male,44999.63,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100529971,Male,56250.0,4,Team Lead,Full time,Salary,Catering,Americas,-2.88
100261793,Male,22212.1,10,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100459042,Male,57876.0,10,Junior Associate,Full time,Hourly,Client Techology,Americas,-2.01
100997031,Female,71250.0,3,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100058913,Female,28630.3,0,Second Year Associate,Full time,Salary,Client Strategy,Oceania,6.59
100537187,Male,112500.0,13,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100325919,Female,25910.82,26,Entry Level,Full time,Hourly,Research,Americas,0.0
100785100,Female,90382.5,18,Manager,Full time,Salary,Graphic Design,Americas,27.77
100778698,Male,50991.36,15,Manager,Full time,Salary,Client Techology,Asia,-2.01
100252030,Female,76123.5,13,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100568491,Male,65543.04,6,Senior Associate,Full time,Salary,Pricing Analytics,Europe,-4.56
100104957,Male,56259.94,14,Senior Associate,Full time,Salary,Expansion,Asia,17.29
100149082,Male,148502.25,11,Manger II,Full time,Salary,Expansion,Americas,17.29
100058444,Male,118192.5,10,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100437252,Male,31170.33,5,Junior Associate,Full time,Salary,Research,Europe,0.0
100633551,Female,71527.5,4,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100137933,Female,26933.98,14,Team Lead,Full time,Salary,Catering,Americas,-2.88
100875442,Female,145500.0,19,Manger II,Full time,Salary,Customer Experience,Americas,10.48
100693041,Male,43398.86,5,Junior Associate,Full time,Salary,Client Techology,Europe,-2.01
100159630,Female,14076.99,5,Junior Associate,Full time,Salary,Research,Americas,0.0
100241489,Female,52500.0,4,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100191035,Female,34320.0,4,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100543716,Male,30654.0,12,Entry Level,Full time,Hourly,Research,Americas,0.0
100885956,Female,17830.85,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100687541,Male,149995.5,17,Manger II,Full time,Salary,Technology Services,Americas,16.17
100841579,Female,120375.0,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100761527,Male,121500.0,29,Manager,Full time,Salary,Expansion,Americas,17.29
100983120,Female,48750.0,8,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100383900,Male,46334.27,15,Team Lead,Full time,Salary,Research,Europe,0.0
100581716,Female,46816.46,10,Junior Associate,Full time,Salary,Investment,Europe,22.35
100683179,Male,157500.0,14,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100007864,Male,6426.76,7,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100346735,Female,62400.0,12,Team Lead,Full time,Salary,Catering,Americas,-2.88
100645414,Female,20888.4,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100213311,Female,135843.75,11,Manger II,Full time,Salary,R&D,Americas,-10.52
100078642,Male,34644.18,8,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100515255,Female,97500.0,4,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100251676,Female,58052.41,4,Junior Associate,Full time,Salary,Client Strategy,Europe,6.59
100021626,Male,90000.0,4,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100728469,Female,54994.57,12,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100964945,Male,70847.54,9,Junior Associate,Full time,Salary,Technology Services,Europe,16.17
100165099,Male,82247.06,9,Manager,Full time,Salary,Expansion,Oceania,17.29
100668614,Female,165000.0,11,Manger II,Full time,Salary,Patent Law,Americas,-16.4
100239151,Male,73387.5,9,Manager,Full time,Salary,Research,Americas,0.0
100433374,Female,27499.86,2,Entry Level,Full time,Salary,Customer Experience,Asia,10.48
100183251,Male,34956.09,12,Entry Level,Full time,Hourly,Research,Americas,0.0
100098414,Male,54000.0,7,Team Lead,Full time,Salary,Catering,Americas,-2.88
100197434,Female,84269.63,8,Team Lead,Full time,Salary,Patent Law,Europe,-16.4
100755895,Male,104287.5,5,Team Lead,Full time,Salary,Investment,Americas,22.35
100380657,Female,90000.0,6,Manager,Full time,Salary,R&D,Americas,-10.52
100174515,Male,78750.0,37,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100062724,Female,32760.0,2,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100927742,Female,150000.0,20,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100634877,Female,112500.0,16,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100805848,Male,127500.0,10,Manager,Full time,Salary,Technology Services,Americas,16.17
100756283,Female,46500.0,7,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100963617,Male,56250.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100488818,Female,61800.0,5,Junior Associate,Full time,Salary,Investment,Americas,22.35
100096423,Female,96562.5,12,Manger II,Full time,Salary,Catering,Americas,-2.88
100387758,Male,131250.0,4,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100599700,Female,32760.0,1,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100922879,Female,56250.0,2,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100675902,Male,28563.4,7,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100505570,Female,47883.75,10,Junior Associate,Full time,Salary,Investment,Americas,22.35
100608415,Male,93750.0,10,Sr Manager,Full time,Salary,Research,Americas,0.0
100796463,Male,25911.6,16,Entry Level,Full time,Hourly,Research,Americas,0.0
100663481,Female,31200.0,2,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100921286,Female,68850.0,9,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100674346,Female,22604.4,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100411396,Female,84000.0,4,Manager,Full time,Salary,Client Strategy,Americas,6.59
100414882,Male,34644.18,6,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100792853,Male,24102.0,13,Entry Level,Full time,Hourly,Research,Americas,0.0
100945895,Female,59535.0,9,Team Lead,Full time,Salary,Catering,Americas,-2.88
100298679,Male,42134.82,21,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100449524,Male,19285.48,6,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100152544,Male,56179.76,8,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100380399,Male,75000.0,10,Team Lead,Full time,Salary,Government Consulting,Americas,0.0
100105916,Male,114187.5,6,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100217682,Male,138750.0,13,Team Lead,Full time,Salary,Client Techology,Americas,-2.01
100339609,Male,168750.0,16,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100766843,Male,23567.23,6,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100166362,Female,77250.0,11,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100186718,Male,80250.0,4,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100437376,Male,66150.0,7,Senior Associate,Full time,Salary,Catering,Americas,-2.88
100111216,Male,139164.8,15,Manger II,Full time,Salary,Technology Services,Europe,16.17
100411901,Male,60000.0,6,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100517932,Female,57002.4,2,Second Year Associate,Full time,Hourly,R&D,Americas,-10.52
100788431,Female,26520.0,4,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100312912,Female,39000.0,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100927770,Male,31200.0,1,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100978080,Female,51498.11,9,Senior Associate,Full time,Salary,Customer Experience,Europe,10.48
100319026,Female,54337.5,24,Second Year Associate,Full time,Salary,Customer Experience,Americas,10.48
100397165,Female,65079.51,15,Manager,Full time,Salary,Pricing Analytics,Asia,-4.56
100158984,Female,16915.85,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100850367,Female,75230.0,10,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100145990,Male,69862.5,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100072938,Male,125625.0,13,Manager,Full time,Salary,Client Strategy,Americas,6.59
100682227,Male,55620.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100855191,Male,93750.0,24,Team Lead,Full time,Salary,Expansion,Americas,17.29
100723188,Male,76404.46,11,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100878045,Male,142500.0,6,Sr Manager,Full time,Salary,Strategy,Americas,34.74
100906948,Male,64669.67,11,Sr Manager,Full time,Salary,Client Techology,Americas,-2.01
100189496,Female,48220.96,4,Junior Associate,Full time,Salary,Patent Law,Europe,-16.4
100339803,Female,52500.0,2,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100033901,Female,73743.75,12,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100018683,Male,46816.46,4,Senior Associate,Full time,Salary,Client Strategy,Europe,6.59
100637934,Female,86250.0,7,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100115676,Male,29519.14,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100713359,Male,25911.6,2,Entry Level,Full time,Hourly,Research,Americas,0.0
100952444,Female,43646.25,8,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100602747,Female,17652.55,7,Junior Associate,Full time,Salary,R&D,Americas,-10.52
100811592,Male,34644.18,7,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100572313,Male,37913.84,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100067771,Male,102996.22,7,Manger II,Full time,Salary,Leadership,Europe,37.58
100099174,Female,46800.0,7,Junior Associate,Full time,Hourly,Strategy,Americas,34.74
100153085,Female,43200.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100285308,Male,138751.11,10,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100230193,Female,150000.0,12,Manger II,Full time,Salary,R&D,Americas,-10.52
100292407,Female,61875.0,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100291406,Female,123753.0,5,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100077336,Female,56250.0,19,Team Lead,Full time,Salary,Catering,Americas,-2.88
100027246,Male,225000.0,8,Director,Full time,Salary,Leadership,Americas,37.58
100545773,Male,61105.99,8,Senior Associate,Full time,Salary,Client Techology,Europe,-2.01
100673202,Male,127500.0,11,Manger II,Full time,Salary,Pricing Analytics,Americas,-4.56
100815450,Female,66000.0,4,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100743689,Male,112500.0,29,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100744675,Male,135187.5,8,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100881669,Male,45022.5,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100560277,Female,94500.0,14,Manager,Full time,Salary,Client Strategy,Americas,6.59
100634119,Male,25911.6,31,Entry Level,Full time,Hourly,Research,Americas,0.0
100751655,Male,165000.0,11,Manager,Full time,Salary,Technology Services,Americas,16.17
100436333,Male,119722.5,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100214282,Female,52500.0,5,Second Year Associate,Full time,Salary,Expansion,Americas,17.29
100952482,Male,19042.27,7,Senior Associate,Full time,Salary,Patent Law,Americas,-16.4
100108715,Male,93766.58,11,Manger II,Full time,Salary,Client Strategy,Asia,6.59
100807174,Female,33930.0,15,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100772305,Female,37214.87,9,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100954713,Male,25911.6,8,Entry Level,Full time,Hourly,Research,Americas,0.0
100708198,Female,63000.0,4,Junior Associate,Full time,Hourly,Expansion,Americas,17.29
100676565,Male,135000.0,7,Team Lead,Full time,Salary,Patent Law,Americas,-16.4
100196317,Female,21840.0,5,Entry Level,Full time,Hourly,Research,Americas,0.0
100787078,Female,25749.05,6,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100681852,Female,43200.0,11,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100233779,Female,281250.0,23,Director II,Full time,Salary,Leadership,Americas,37.58
100658444,Male,125250.0,20,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100094525,Male,88951.28,15,Manager,Full time,Salary,Client Strategy,Europe,6.59
100234225,Female,75000.0,3,Team Lead,Full time,Salary,Research,Americas,0.0
100954367,Female,41886.0,3,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100873408,Female,74623.45,12,Team Lead,Full time,Salary,Customer Experience,Europe,10.48
100038040,Female,150000.0,22,Manager,Full time,Salary,Technology Services,Americas,16.17
100933458,Female,127500.0,8,Manager,Full time,Salary,Patent Law,Americas,-16.4
100069994,Female,50700.0,6,Junior Associate,Full time,Hourly,Catering,Americas,-2.88
100306288,Male,201310.78,15,Director,Full time,Salary,Client Strategy,Europe,6.59
100480578,Female,206250.0,20,Director,Full time,Salary,Customer Experience,Americas,10.48
100424934,Male,92700.0,7,Senior Associate,Full time,Salary,Expansion,Americas,17.29
100878471,Male,32881.25,24,Team Lead,Full time,Salary,Expansion,Americas,17.29
100652726,Male,37453.17,3,Junior Associate,Full time,Salary,Client Techology,Europe,-2.01
100397296,Male,150000.0,23,Sr Manager,Full time,Salary,Client Strategy,Americas,6.59
100886012,Male,15484.69,4,Junior Associate,Full time,Salary,Research,Americas,0.0
100181703,Male,67500.0,6,Junior Associate,Full time,Salary,Customer Experience,Americas,10.48
100528686,Male,29485.45,7,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100636796,Female,34557.11,5,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100731471,Female,29250.0,18,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100649615,Female,78750.0,11,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100856471,Female,135187.5,15,Manager,Full time,Salary,Expansion,Americas,17.29
100323888,Female,51000.0,3,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100046181,Male,212437.5,24,Manager,Full time,Salary,Technology Services,Americas,16.17
100524199,Female,47752.79,9,Team Lead,Full time,Salary,Catering,Europe,-2.88
100346327,Female,26958.12,8,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100606125,Female,40500.0,14,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100272114,Male,101117.25,9,Team Lead,Full time,Salary,Investment,Americas,22.35
100927339,Male,300000.0,28,Director,Full time,Salary,Technology Services,Americas,16.17
100541305,Female,97500.0,6,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100578744,Female,58500.0,1,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100396032,Male,117041.16,12,Manager,Full time,Salary,Client Strategy,Europe,6.59
100446547,Female,37182.51,7,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100814921,Male,48750.0,9,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100682826,Female,19042.27,11,Team Lead,Full time,Salary,Catering,Americas,-2.88
100939445,Male,25911.6,4,Entry Level,Full time,Hourly,Research,Americas,0.0
100719296,Male,65692.62,22,Manger II,Full time,Salary,Client Strategy,Americas,6.59
100946990,Male,77250.0,11,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100914622,Male,105000.0,8,Team Lead,Full time,Salary,Research,Americas,0.0
100515788,Male,96562.5,7,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100057715,Male,63679.5,21,Team Lead,Full time,Salary,Catering,Americas,-2.88
100194113,Female,46816.46,10,Second Year Associate,Full time,Salary,Investment,Europe,22.35
100139964,Female,157500.0,19,Manger II,Full time,Salary,Technology Services,Americas,16.17
100245723,Male,25910.98,11,Entry Level,Full time,Hourly,Research,Americas,0.0
100513981,Male,77250.0,2,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100328833,Female,25342.81,7,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100910825,Female,46507.5,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100428691,Female,64500.0,10,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100656492,Female,25749.05,5,Entry Level,Full time,Salary,Investment,Europe,22.35
100835023,Female,60000.0,8,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100981110,Male,153750.0,14,Manager,Full time,Salary,Technology Services,Americas,16.17
100292636,Female,29962.54,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100942879,Male,46331.72,14,Senior Associate,Full time,Salary,Catering,Asia,-2.88
100602327,Male,49662.9,4,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100317723,Male,150000.0,12,Manger II,Full time,Salary,Strategy,Americas,34.74
100859725,Female,56700.0,4,Team Lead,Full time,Salary,Catering,Americas,-2.88
100683731,Male,60299.42,40,Manager,Full time,Salary,Expansion,Americas,17.29
100203604,Female,60000.0,10,Junior Associate,Full time,Salary,Government Consulting,Americas,0.0
100735786,Female,54750.0,8,Second Year Associate,Full time,Salary,Investment,Americas,22.35
100311978,Female,67500.0,14,Team Lead,Full time,Salary,Expansion,Americas,17.29
100059160,Male,63750.0,5,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100791603,Female,36403.49,19,Senior Associate,Full time,Salary,Customer Experience,Asia,10.48
100249569,Female,56250.0,6,Entry Level,Full time,Salary,Customer Experience,Americas,10.48
100806864,Female,49500.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100375930,Male,86250.0,13,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100154398,Male,93750.0,9,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100733711,Male,142500.0,11,Manager,Full time,Salary,R&D,Americas,-10.52
100820855,Female,60000.0,19,Team Lead,Full time,Salary,Catering,Americas,-2.88
100173645,Male,100425.0,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100018562,Male,124875.0,13,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100366340,Female,43806.95,12,Team Lead,Full time,Salary,Catering,Europe,-2.88
100169623,Male,83835.0,36,Manager,Full time,Salary,Research,Americas,0.0
100992937,Female,32760.0,4,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100354155,Male,48750.0,6,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100377886,Female,59072.63,5,Team Lead,Full time,Salary,Catering,Americas,-2.88
100616828,Male,67500.0,8,Entry Level,Full time,Salary,Technology Services,Americas,16.17
100552269,Male,142912.5,22,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100284136,Male,65786.87,10,Second Year Associate,Full time,Salary,Technology Services,Europe,16.17
100589853,Male,67500.0,7,Junior Associate,Full time,Salary,Investment,Americas,22.35
100512944,Female,28860.0,6,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100807298,Male,37737.4,14,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100584272,Male,43500.0,4,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100419470,Male,99187.5,10,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100637695,Female,135000.0,10,Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100710092,Female,74250.0,8,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100542683,Female,25749.05,3,Second Year Associate,Full time,Salary,Catering,Europe,-2.88
100670160,Male,87412.5,5,Team Lead,Full time,Salary,Pricing Analytics,Americas,-4.56
100726056,Male,25910.82,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100030671,Male,41250.0,2,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100635196,Female,93872.98,15,Senior Associate,Full time,Salary,Technology Services,Europe,16.17
100325269,Female,34787.22,4,Entry Level,Full time,Hourly,Research,Americas,0.0
100379570,Female,49500.0,12,Team Lead,Full time,Salary,Catering,Americas,-2.88
100201456,Female,45000.0,9,Junior Associate,Full time,Salary,Research,Americas,0.0
100530761,Female,59925.08,11,Junior Associate,Full time,Salary,Customer Experience,Europe,10.48
100110201,Male,172500.0,12,Manger II,Full time,Salary,Patent Law,Americas,-16.4
100797404,Male,32760.0,7,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100924135,Female,25910.82,7,Entry Level,Full time,Hourly,Research,Americas,0.0
100434874,Female,104996.25,8,Senior Associate,Full time,Salary,R&D,Americas,-10.52
100471629,Female,26250.0,0,Entry Level,Full time,Salary,Client Strategy,Americas,6.59
100000892,Female,67500.0,9,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100999731,Female,50212.5,8,Second Year Associate,Full time,Salary,Client Techology,Americas,-2.01
100008547,Female,66000.0,2,Junior Associate,Full time,Salary,Graphic Design,Americas,27.77
100550451,Female,99000.0,7,Manager,Full time,Salary,Investment,Americas,22.35
100279560,Female,105000.0,5,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100660403,Female,46800.0,12,Senior Associate,Full time,Hourly,Research,Americas,0.0
100084965,Male,92668.54,23,Manager,Full time,Salary,Client Strategy,Europe,6.59
100011975,Male,78750.0,14,Manger II,Full time,Salary,Catering,Americas,-2.88
100551027,Female,57937.5,6,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100933266,Male,160602.75,32,Manger II,Full time,Salary,Technology Services,Americas,16.17
100935560,Male,62547.81,14,Team Lead,Full time,Salary,Customer Experience,Asia,10.48
100973737,Male,56179.76,9,Senior Associate,Full time,Salary,Customer Experience,Europe,10.48
100694071,Male,81750.38,13,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100381244,Male,121504.5,8,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100562180,Male,93000.0,28,Manager,Full time,Salary,Research,Americas,0.0
100194152,Male,189549.28,25,Manager,Full time,Salary,Pricing Analytics,Europe,-4.56
100349585,Female,16804.81,12,Senior Associate,Full time,Salary,Customer Experience,Americas,10.48
100560373,Female,74812.5,10,Team Lead,Full time,Salary,R&D,Americas,-10.52
100291186,Female,24992.99,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100861675,Female,56251.8,3,Second Year Associate,Full time,Salary,R&D,Americas,-10.52
100207628,Male,90000.0,2,Senior Associate,Full time,Salary,Government Consulting,Americas,0.0
100644494,Female,35683.51,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100476980,Male,83250.0,9,Team Lead,Full time,Salary,Client Strategy,Americas,6.59
100740546,Female,37453.17,4,Junior Associate,Full time,Salary,Client Strategy,Europe,6.59
100444138,Male,25807.82,9,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100717536,Female,25910.82,25,Entry Level,Full time,Hourly,Research,Americas,0.0
100415501,Female,57780.0,3,Entry Level,Full time,Salary,Investment,Americas,22.35
100671591,Female,34644.18,3,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100211767,Female,243750.0,16,Sr Manager,Full time,Salary,Pricing Analytics,Americas,-4.56
100016476,Female,46427.25,5,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100719045,Female,22620.0,36,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100080454,Female,92700.0,7,Team Lead,Full time,Salary,Pricing Analytics,Americas,-4.56
100072689,Male,93750.0,11,Team Lead,Full time,Salary,Technology Services,Americas,16.17
100982697,Male,168750.0,21,Sr Manager,Full time,Salary,Research,Americas,0.0
100396433,Male,82500.0,7,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100627185,Male,97500.0,6,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100274417,Male,137700.0,25,Manger II,Full time,Salary,Graphic Design,Americas,27.77
100661667,Male,78750.0,9,Team Lead,Full time,Salary,Strategy,Americas,34.74
100266637,Female,195000.0,12,Sr Manager,Full time,Salary,Technology Services,Americas,16.17
100709215,Male,25911.6,9,Entry Level,Full time,Hourly,Research,Americas,0.0
100547744,Female,46946.25,2,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100242409,Male,35683.51,2,Junior Associate,Full time,Salary,Catering,Europe,-2.88
100136278,Female,52500.0,5,Junior Associate,Full time,Salary,Client Strategy,Americas,6.59
100804452,Female,36004.8,0,Second Year Associate,Full time,Hourly,Catering,Americas,-2.88
100312956,Male,45941.6,30,Senior Associate,Full time,Hourly,Research,Americas,0.0
100114953,Female,65543.04,10,Senior Associate,Full time,Salary,Expansion,Europe,17.29
100512050,Male,14281.7,6,Junior Associate,Full time,Salary,Catering,Americas,-2.88
100337164,Female,25911.6,10,Entry Level,Full time,Hourly,Research,Americas,0.0
100111945,Male,124500.0,7,Manager,Full time,Salary,Technology Services,Americas,16.17
100343553,Male,185400.0,32,Sr Manager,Full time,Salary,Expansion,Americas,17.29
100918180,Male,46800.0,4,Junior Associate,Part time,Hourly,Government Consulting,Americas,0.0
100939858,Male,150005.63,6,Manger II,Full time,Salary,Technology Services,Americas,16.17
100639157,Female,62250.0,3,Junior Associate,Full time,Salary,Expansion,Americas,17.29
100784826,Male,29753.55,10,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100062882,Female,101970.0,10,Manager,Full time,Salary,Technology Services,Americas,16.17
100103884,Female,56250.0,11,Junior Associate,Full time,Salary,Technology Services,Americas,16.17
100251389,Male,63054.0,11,Senior Associate,Full time,Salary,Technology Services,Americas,16.17
100348481,Female,750000.0,36,VP,Full time,Salary,Pricing Analytics,Americas,-4.56
100929287,Male,37502.4,9,Entry Level,Full time,Hourly,Client Techology,Americas,-2.01
100093460,Female,228750.0,26,Director,Full time,Salary,R&D,Americas,-10.52
100397823,Female,86250.0,1,Team Lead,Full time,Salary,Graphic Design,Americas,27.77
100872741,Female,54750.0,9,Junior Associate,Full time,Salary,Client Techology,Americas,-2.01
100875789,Female,82500.0,8,Team Lead,Full time,Salary,Catering,Americas,-2.88
100277380,Female,75000.0,14,Senior Associate,Full time,Salary,Client Strategy,Americas,6.59
100175035,Female,75000.0,5,Second Year Associate,Full time,Salary,Technology Services,Americas,16.17
